symbol,name,price
IISTT11.SA,Itau Isento Setembro 29 Fundo De Investimento Em Cotas De Fundos Incentivados De Inv Fi Em IRFRL,"1,049.71"
IISUS11.SA,It Now ISE Index Fund,42.33
IITSA3F.SA,ITAUSA      ON  EB  N1,12.21
IITSA4F.SA,ITAUSA      PN  EB  N1,11.80
IITUB3F.SA,ITAUUNIBANCOON  EJB N1,36.78
IITUB4F.SA,ITAUUNIBANCOPN  EJB N1,39.49
IIVVB11.SA,iShares S&P 500 Fundo de Investimento - Investimento No Exterior,419.95
IIWMI11.SA,Buena Vista Gestora De Recursos Ltda- Neos Russell 2000 High Income Ind Fundo De Indice,83.49
JJ2AZ34.SA,Jazz Pharmaceuticals plc,61.80
JJ2BL34.SA,Jabil Inc.,150.09
JJALL3F.SA,JALLESMACHADON      NM,2.72
JJFEN3F.SA,JOAO FORTES ON,1.03
JJGPX11.SA,Fundo De Investimento Nas Cadeias Produtivas Agroindustriais Jgp Credito Fiagro Imobiliario,73.05
JJHSF3F.SA,JHSF PART   ON      NM,7.89
JJMBI11.SA,Jivemaua Bossanova Fundo De Investimento Em Cotas De Fundos Incentivados De I Em I R F R Limitada,88.26
JJOGO11.SA,Investo Etf Global Video Gaming & Esports Fundo De Investimento De Indice - Ie,139.40
JJSLG3F.SA,JSL         ON  EDJ NM,6.09
JJURO11.SA,Sparta Infra Fundo Investimento Cotas Fundos Incentivados Investimento Infraestrutura Renda Fi Cr Pr,101.42
KKDIF11.SA,Kinea Infra Fundo Investimento Cotas Fundos Investimento Direitos Creditorios Infraestrutura,131.46
KKDOL11.SA,Kinea Agro Income Usd Fiagro-Imobiliario,93.95
KKEPL3F.SA,KEPLER WEBERON      NM,10.05
KKLBN11F.SA,KLABIN S/A  UNT EB  N2,18.41
KKLBN3F.SA,KLABIN S/A  ON  EB  N2,3.70
KKLBN4F.SA,KLABIN S/A  PN  EB  N2,3.70
KKNCA11.SA,Kinea Credito Agro Fiagro-Imobiliario,97.14
KKNDI11.SA,Kinea Estrategia Infra Cdi Fundo De Investimento Em Participacoes Em Infraestrutura Resp Limitada,103.08
KKNOX11.SA,Fip Knox Debt Infraestrutura,98.46
KKOPA11.SA,Kinea Oportunidades Agro I Fiagro - Responsabilidade Limitada,615.00
LL2IV34.SA,LivaNova PLC,42.59
LL2PL34.SA,LPL Financial Holdings Inc.,109.01
LL2RN34.SA,"Stride, Inc.",91.89
LLAFI11.SA,FIAGRO LAFI CI,115.97
LLAND3F.SA,TERRASANTAPAON      NM,8.38
LLAVV3F.SA,LAVVI       ON      NM,16.42
LLEVE3F.SA,METAL LEVE  ON      NM,33.55
LLFIN11.SA,BTGP LFIN   F11,103.89
LLFTB11.SA,Investo Etf Marketvector Brazil Treasury 760 Day Target Duration Classe De Indice - Responsab Limita,115.80
LLFTI11.SA,It Now Teva Tesouro Selic Fundo De Indice Responsabilidade Limitada,50.32
LLFTS11.SA,Investo Teva Tesouro Selic Etf - Fundo De Investimento De Indice,145.84
LLIGT3F.SA,LIGHT S/A   ON      NM,4.70
LLJQQ3F.SA,"QUERO,QUERO ON      NM",2.19
LLLFT11.SA,BTG Pactual Teva Tesouro Selic Fundo De Indice,108.36
LLOGG3F.SA,LOG COM PROPON  ED  NM,25.99
LLOGN3F.SA,"LOG,IN      ON      NM",33.20
LLPSB3F.SA,LOPES BRASILON      NM,1.70
LLREN3F.SA,LOJAS RENNERON      NM,13.07
LLSAG11.SA,LESTE FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS- FIAGRO - IMOBILIÁRIO,86.51
LLTNB11.SA,Btg Pactual Irf-M P2 Fundo De Indice,107.96
LLUPA3F.SA,LUPATECH    ON      NM,0.89
LLUXM4F.SA,TREVISA     PN,4.50
LLVBI11.SA,Fundo De Investimento Imobiliario - VBI Logistico - Cota Fund,111.33
LLVOL11.SA,Nu Ibov Smart Low Volatility B3 Classe De Indice - Responsabilidade Limitada,127.47
LLWSA3F.SA,LWSA        ON      NM,4.21
MM2PM34.SA,MP Materials Corp.,67.43
MM2PR34.SA,"Monolithic Power Systems, Inc.",85.05
MM2RV34.SA,"Marvell Technology, Inc.",47.80
MM2ST34.SA,Strategy Inc,12.42
MMAPT4F.SA,CEMEPE      PN,3.50
MMARG11.SA,Btg Pactual Margem Debentures Ultra Qualidade Di B3 Fundo De Indice,112.07
MMATB11.SA,It Now IMAT Index Fund,62.58
MMATD3F.SA,NASDAQ OMX Nordic Invest Compan,5.30
MMBRF3F.SA,MARFRIG     ON      NM,18.91
MMCRE11Q.SA,FII MAUA RE CI,9.20
MMDIA3F.SA,M.DIASBRANCOON  ED  NM,24.07
MMDNE3F.SA,MOURA DUBEUXON  ED  NM,26.87
MMEAL3F.SA,IMC S/A     ON      NM,1.27
MMELK3F.SA,MELNICK     ON      NM,3.68
MMERC4F.SA,MERC FINANC PN,13.25
MMETA11.SA,Hashdex Crypto Metaverse Fundo De Indice,13.34
MMGEL4F.SA,MANGELS INDLPN,5.72
MMGLU3F.SA,MAGAZ LUIZA ON  EB  NM,9.19
MMILL11.SA,It Now Msci Usa Imi Millenials Select 50 Fundo De Indice,85.55
MMILS3F.SA,MILLS       ON      NM,14.35
MMLAS3F.SA,MULTILASER  ON      NM,1.37
MMNDL3F.SA,STX TR.EXP.EU.50 NR EO,17.19
MMNPR3F.SA,MINUPAR     ON,4.50
MMOAR3F.SA,MONT ARANHA ON,62.00
MMOTV3F.SA,MOTIVA SA   ON      NM,15.36
MMOVI3F.SA,MOVIDA      ON  EJ  NM,9.71
MMRSA3BF.SA,MRS LOGISTICA,42.59
MMRVE3F.SA,MRV         ON      NM,8.03
MMTRE3F.SA,MITRE REALTYON  ED  NM,3.70
MMTSA4F.SA,STXE600 E.UK F.B.+T.PR EO,47.40
MMULT3F.SA,MULTIPLAN   ON  EJ  N2,27.41
MMWET3F.SA,WETZEL S/A  ON,18.18
MMWET4F.SA,WETZEL S/A  PN,8.38
MMYPK3F.SA,"IOCHP,MAXIONON      NM",9.72
NN2ET34.SA,"Cloudflare, Inc.",61.02
NN2LY34.SA,"Annaly Capital Management, Inc.",125.87
NN2TN34.SA,"Nutanix, Inc.",69.77
NN2VC34.SA,NovoCure Limited,7.77
NNASD11.SA,Trend Etf Nasdaq 100 Fundo De Investimento De Indice - Investimento No Exterior,19.31
NNATU3F.SA,NATURA      ON      NM,7.30
NNBIT11.SA,Nu Nasdaq Brazil Bitcoin Carry Futures Classe De Indice - Responsabilidade Limitada,38.73
NNBOV11.SA,Nu Ibovespa B3 BR + Classe De Indice Ibovespa B3 BR + Responsabilidade Limitada,119.58
NNCDI11.SA,NUCDISELICB3F11,103.16
NNDIV11.SA,Nu Renda Ibov Smart Dividendos Fundo De Indice,123.20
NNEOE3F.SA,NEOENERGIA  ON  EDJ NM,31.85
NNEXG11.SA,FIAGRO NEXG CI,130.26
NNEXP3F.SA,NEXPE       ON,2.96
NNGRD3F.SA,NEOGRID     ON      NM,28.05
NNLFA11.SA,Nu Letras Financeiras Anbima Classe De Índice - Responsabilidade Limitada,100.66
NNORD3F.SA,NORDON MET  ON,4.03
NNSAT34.SA,NATL STORAGEDRN,39.63
NNSDV11.SA,Nu Ibov Smart Dividendos Fundo De Indice,146.16
NNTNS11.SA,Investo Teva Tesouro Ipca+ 0 A 4 Anos Etf - Fundo De Investimento De Indice,61.92
NNUCL11.SA,Investo MVIS Global Uranium & Nuclear Energy ETF Fundo De Indice,91.86
NNUIF11.SA,Nu Asset FICFII Em Debentures De Infraestrutura Renda Fixa Credito Privado,94.30
NNUTR3F.SA,NUTRIPLANT  ON      MA,2.65
OO2HI34.SA,"Omega Healthcare Investors, Inc.",78.64
OO2NS34.SA,ON Semiconductor Corporation,40.89
OOBTC3.SA,Oranjebtc S.A. - Educação e Investimento,9.25
OOBTC3F.SA,ORANJEBTC   ON,9.30
OODPV3F.SA,ODONTOPREV  ON  EDJ NM,11.46
OOFSA3F.SA,OUROFINO S/AON  EJ  NM,23.75
OOGIN11.SA,Orama Fundo De Investimento Em Cotas De Fundos Incentivados De Investimento Em Infraestrutura Renda,8.03
OOIAG11.SA,Ourinvest Innovation - Fiagro Imobiliario,8.91
OOIBR3F.SA,OI          ON      N1,0.18
OOIBR4F.SA,OI          PN      N1,1.81
OONCO3F.SA,ONCOCLINICASON      NM,3.01
OONDA11.SA,--,9.77
OOPCT3F.SA,OCEANPACT   ON      NM,8.62
OORVR3F.SA,ORIZON      ON      NM,70.64
OOSXB3F.SA,OSX BRASIL  ON      NM,1.99
PP2AN34.SA,"Palo Alto Networks, Inc.",17.47
PP2CF34.SA,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V.",9.99
PP2EG34.SA,Pegasystems Inc.,29.45
PP2NB34.SA,"Penumbra, Inc.",56.40
PP2ST34.SA,"Pure Storage, Inc.",92.43
PPACB11.SA,Btg Pactual Teva Tesouro Ipca Ultra Longo Ce Fundo De Indice - Responsabilidade Limitada,10.41
PPACC11.SA,Btg Pactual Ima-B 5 P2 Fundo De Indice,111.54
PPACG11.SA,BTG Pactual Ima-B Fundo De Indice,109.50
PPACL11.SA,Btg Pactual Ima-B 5+ Fundo De Indice,104.42
PPATI3F.SA,PANATLANTICAON,30.30
PPATI4F.SA,PANATLANTICAPN,35.50
PPCAR3F.SA,"P.ACUCAR,CBDON      NM",4.00
PPDGR3F.SA,PDG REALT   ON      NM,1.38
PPDTC3F.SA,PADTEC      ON      NM,1.36
PPEAB3F.SA,Nasdaq North America Chemicals,38.65
PPEAB4F.SA,PAR AL BAHIAPN  ED,37.62
PPETR3F.SA,PETROBRAS   ON  EDJ N2,31.18
PPETR4F.SA,PETROBRAS   PN  EDJ N2,29.76
PPETZ3F.SA,PETZ        ON      NM,0.00
PPEVC11.SA,Investo Bluestar Top 10 Us Listed Alternative Asset Managers Etf FII Investimento No Exterior,204.95
PPFIN11.SA,Perfin Apollo Energia Fundo De Investimento Em Participacoes Em Infraestrutura,77.65
PPFRM3F.SA,PROFARMA    ON  ED  NM,8.13
PPGMN1.SA,"PAGUE MENOS DO    5,51",0.98
PPGMN1F.SA,"PAGUE MENOS DO    5,51",0.97
PPGMN3F.SA,PAGUE MENOS ON  EJS NM,6.42
PPHIP11.SA,ITBRCURTOPHRF11,111.92
PPIBB11.SA,It Now PIBB IBrX-50 Index Fund,286.89
PPICE11.SA,Patria Infraestrutura Energia Core Fundo De Investimento Em Participacoes Em Infraestrutura,32.37
PPINE3F.SA,PINE        ON      N2,12.79
PPINE4F.SA,PINE        PN      N2,12.87
PPKIN11.SA,Bindex Etf Connect China Universal Csi 300 Fundo De Indice Responsabilidade Limitada,123.95
PPLAS3F.SA,PLASCAR PARTON,4.26
PPLCA11.SA,Plural Credito Agro - Fiagro - Imobiliario,73.91
PPLPL3F.SA,PLANOEPLANO ON  ED  NM,14.16
PPMAM3F.SA,PARANAPANEMAON      NM,0.71
PPMRL11.SA,FII PMRL    CI,101.07
PPNVL3F.SA,DIMED       ON      NM,12.08
PPOMO3F.SA,MARCOPOLO   ON  EB  N2,5.59
PPOMO4F.SA,MARCOPOLO   PN  EB  N2,5.93
PPOSI3F.SA,POSITIVO TECON      NM,4.05
PPPEI11.SA,Prisma Proton Energia Fundo De Investimento Em Participacoes Em Infraestrutura,79.98
PPRIF11.SA,INFRA PRIF  CI,101.00
PPRIO3F.SA,PETRORIO    ON      NM,41.14
PPRNR3F.SA,PRINER      ON      NM,15.84
PPSEC11.SA,Patria Securities Fundo De Investimento Imobiliário - Responsabilidade Limitada,64.21
PPSSA3F.SA,PORTO SEGUROON  EJ  NM,49.69
PPTBL3F.SA,PORTOBELLO  ON      NM,3.27
PPTNT3F.SA,PETTENATI   ON,8.55
PPTNT4F.SA,PETTENATI   PN,4.83
QQ2SC34.SA,QuantumScape Corporation,19.64
QQBTC11.SA,Qr Cme Cf Bitcoin Reference Rate Fundo De Indice Investimento No Exterior,29.74
QQDFI11.SA,Qr Bloomberg Defi Fundo De Indice - Investimento No Exterior,2.36
QQETH11.SA,Qr Cme Cf Ether Reference Rate Fundo De Indice Investimento No Exterior,11.97
QQLBR11.SA,RBINVESTOETFCI,115.59
QQQQI11.SA,Buena Vista Nasdaq-100 Neos High Income Etf Index (Ndxhien) Fundo De Indic - RL - Buena Vista II FI,101.25
QQQQQ11.SA,Buena Vista V Fundo De Indice,112.47
QQSOL11.SA,Qr Cme Cf Solana Dollar Reference Rate Fundo De Índice Investimento No Exterior Respons Limitada,8.90
QQTOP39.SA,iShares Trust,56.80
QQUAL3F.SA,QUALICORP   ON      NM,2.34
QQUBT34.SA,QUANTUM COMPDRN,64.18
RR2NG34.SA,"RingCentral, Inc.",6.08
RR2PD34.SA,"Rapid7, Inc.",6.37
RR2RX34.SA,Regal Rexnord Corporation,46.93
RRADL3F.SA,RAIADROGASILON  EB  NM,24.16
RRAIL3F.SA,RUMO S.A.   ON      NM,14.64
RRAIZ4F.SA,RAIZEN      PN      N2,0.83
RRANI3F.SA,IRANI       ON      NM,8.79
RRAPT3F.SA,RANDON PART ON      N1,6.19
RRAPT4F.SA,OMX Stockholm Energy GI,6.18
RRBFF11.SA,Rio Bravo Ifix Fundo De Fundos Investimento Imobiliario - FII,52.01
RRBIF11.SA,Rio Bravo Esg FICFI Em Infraestrutura Renda Fixa Credito Privado,74.53
RRBRP11.SA,Fundo Investimento Imobiliario Rbr Properties Fii,54.78
RRBRR11.SA,Fundo Investimento Imobiliario - FII RBR Rendimento High Grade,87.79
RRBRY11.SA,Fundo Investimeto Imobiliario Rbr Private Credito Imobiliario,98.63
RRCSL3F.SA,RECRUSUL    ON,2.61
RRCSL4F.SA,RECRUSUL    PN,8.99
RRDOR3F.SA,REDE D OR   ON  EDJ NM,40.95
RRECM11.SA,Rec Multiestrategia Fundo De Investimento Imobiliario Responsabilidade Limitada,8.59
RRECV3F.SA,PETRORECSA  ON      NM,11.04
RREDE1.SA,"REDE ENERGIADO    5,12",1.10
RREDE1F.SA,"REDE ENERGIADO    5,12",1.00
RREDE3F.SA,REDE ENERGIAON  ES,6.20
RRENT3F.SA,LOCALIZA    ON  EJB NM,44.00
RRENT4.SA,Localiza Rent a Car S.A.,42.79
RRENT4F.SA,LOCALIZA    PN      NM,42.87
RREVE11.SA,It Now Russell® 1000 Green Revenues 50 Fundo De Indice,66.41
RRGTI34.SA,RIGETTI COMPDRN,136.08
RRICO11.SA,Buena Vista Viii Fundo De Indice,33.46
RRIFF11.SA,Riff Fundo De Investimento Em Cotas De Fundos Incentivados De Investimento Em Infraestrut Renda Fixa,7.77
RRJDA11.SA,Rjdi Fundo De Investimento Imobiliario Resp Limitada,100.00
RRNEW3F.SA,RENOVA      ON      N2,1.05
RRNEW4F.SA,RENOVA      PN      N2,0.94
RROMI3F.SA,ROMI        ON  EJ  NM,8.14
RRPAD3F.SA,ALFA HOLDINGON,5.62
RRPAD5F.SA,ALFA HOLDINGPNA ED,6.65
RRPAD6F.SA,ALFA HOLDINGPNB,4.60
RRPMG3F.SA,PET MANGUINHON,2.05
RRSID3F.SA,ROSSI RESID ON      NM,1.47
RRSSL39.SA,GX RUSSL2000DRE ED,54.07
RRSUL4F.SA,MSCI EAFE MID/INDUSTRIA NETR US,65.25
RRURA11.SA,Itau Asset Rural Fiagro - Imobiliario,8.65
RRVEE3F.SA,REVEE       ON      NM,2.25
RRZAG11.SA,Fundo De Investimento Nas Cadeias Produtivas Agroindustriais Riza Agro - Fiagro - Imobiliario,9.42
RRZDL11.SA,FIP RZDL    CI  ER,"10,092.97"
SS2ED34.SA,"SolarEdge Technologies, Inc.",4.75
SS2FM34.SA,"Sprouts Farmers Market, Inc.",136.25
SS2NA34.SA,Snap Inc.,8.02
SS2RE34.SA,"Grupo Aeroportuario del Sureste, S. A. B. de C. V.",87.75
SS2TW34.SA,"Starwood Property Trust, Inc.",32.73
SS2YN34.SA,Synaptics Incorporated,15.19
SSANB11F.SA,SANTANDER BRUNT,33.12
SSANB3F.SA,SANTANDER BRON,16.13
SSANB4F.SA,SANTANDER BRPN,16.96
SSAPR11F.SA,SANEPAR     UNT EJ  N2,41.06
SSAPR3F.SA,SANEPAR     ON  EJ  N2,9.03
SSAPR4F.SA,SANEPAR     PN  EJ  N2,7.97
SSBFG3F.SA,GRUPO SBF   ON      NM,12.92
SSBFG3Q.SA,--,12.85
SSBSP3F.SA,SABESP      ON  EJB NM,129.45
SSCAR3F.SA,SAO CARLOS  ON      NM,13.67
SSCVB11.SA,Investo Marketvector Brazil Small Cap Value Etf - Fundo De Investimento De Andice,94.60
SSEER3F.SA,SER EDUCA   ON      NM,9.77
SSEQL3F.SA,SEQUOIA LOG ON      NM,2.16
SSFIX11.SA,Btg Pactual Teva Itbr Ipca 95-5 Fundo De Indice,104.02
SSHOW3F.SA,TIME FOR FUNON      NM,6.55
SSHUL4F.SA,SCHULZ      PN  EDJ,5.09
SSILK11.SA,It Now Msci China A50 Fundo De Indice Responsabilidade Limitada,61.20
SSIMH3F.SA,SIMPAR      ON      NM,5.28
SSIVR39.SA,ABDEN SILV  DRE,133.83
SSLCE3F.SA,SLC AGRICOLAON  EB  NM,14.40
SSMAB11.SA,Btg Pactual Smll B3 Fundo De Indice,8.26
SSMAC11.SA,It Now Small Cap Fundo De Indice Fund,59.32
SSMAL11.SA,iShares BM&FBovespa Small Cap Fundo de Índice,113.45
SSMFT1.SA,"SMART FIT   DO   19,94",2.99
SSMFT1F.SA,"SMART FIT   DO   19,94",3.01
SSMFT3F.SA,SMART FIT   ON      NM,23.08
SSMRT11.SA,FIDC SMRT   FID EA,100.00
SSMTO3F.SA,SAO MARTINHOON      NM,14.26
SSNAG11.SA,Suno Agro - Fiagro-Imobiliario,11.18
SSNFZ11.SA,Suno Fazendas Fiagro – Imobiliario,9.84
SSNID11.SA,Suno Infra Debentures FICFI De Investimento Em Infraestrutura Renda Fixa Credito Privado,11.31
SSNSY3F.SA,SANSUY      ON,10.78
SSNSY5F.SA,SANSUY      PNA,2.40
SSOFF11.SA,Fundo De Investimento Imobiliario Sofia,112.00
SSOJA3F.SA,BOA SAFRA   ON  EJB NM,8.64
SSOLH11.SA,Hashdex Nasdaq Solana Fundo De Indice,20.34
SSOLN39.SA,21SH SOLANA DRE,45.87
SSOND5F.SA,SONDOTECNICAPNA ED,58.10
SSOND6F.SA,SONDOTECNICAPNB ED,55.00
SSPBZ11.SA,BTG SPHEDGE CI,103.72
SSPMO11.SA,Supremo Fundo De Investimento Imobiliario,122.00
SSPUB11.SA,Safra Etf Ibovespa Empresas Estatais Fundo De Indice - Responsabilidade Limitada,54.28
SSPVT11.SA,Safra ETF Ibovespa Empresas Privadas Fundo De Indice - Responsabilidade Limitada,64.74
SSPXB11.SA,Btg Pactual S&P 500 Fundo De Indice,16.42
SSPXH11.SA,TREND SP BRLCI,50.13
SSPXI11.SA,It Now S&P500 TRN Fundo de Índice,408.72
SSPXR11.SA,IT Now S&P 500 Futures Quanto Brl Fundo De Indice - Responsabilidade Limitada,64.08
SSPYI11.SA,Buena Vista Us High Income Etf Fundo De Indice Neos U.S Equity High Income Index,113.40
SSTOC34.SA,StoneCo Ltd.,75.81
SSUIN11.SA,Sulamerica Infra Cdi Fundo De Investimento Em Cotas De Fundo De Investimento Financeiro Em IRFRL,104.03
SSUZB3F.SA,SUZANO S.A. ON  ED  NM,50.01
SSVAL11.SA,Investo ETF S&P Smallcap 600 Value Fundo De Investimento De Indice - Investimento No Exterior,138.50
SSYNE3F.SA,SYN PROP TECON      NM,4.72
TT10R11.SA,It Now Sp Tesouro Americano 10 Anos Brl Fundo De Indice - Responsabilidade Limitada,52.77
TT2ER34.SA,"Teradyne, Inc.",66.14
TT2ND34.SA,"Tandem Diabetes Care, Inc.",8.42
TT2RM34.SA,Trimble Inc.,43.28
TT2YL34.SA,"Tyler Technologies, Inc.",39.24
TTAEE11F.SA,TAESA       UNT     N2,41.45
TTAEE3F.SA,TAESA       ON      N2,13.72
TTAEE4F.SA,TAESA       PN      N2,13.92
TTASA3F.SA,TAURUS ARMASON      N2,5.49
TTASA4F.SA,TAURUS ARMASPN      N2,5.41
TTBIL39.SA,GX T BILL   DRE ED,53.89
TTCSA3F.SA,TECNISA     ON      NM,1.25
TTECK11.SA,It Now Nyse Fang+ Fundo De Indice,111.27
TTECN3F.SA,TECHNOS     ON  ED  NM,7.08
TTECX11.SA,B-Index Etf Connect China Amc Chinext Fundo De Indice Responsabilidade Limitada,165.15
TTELB3F.SA,TELEBRAS    ON,11.01
TTELB4F.SA,TELEBRAS    PN,8.30
TTEND3F.SA,TENDA       ON  ED  NM,24.62
TTF473.SA,--,10.00
TTF475.SA,--,20.00
TTF483.SA,--,10.00
TTF485.SA,--,20.00
TTF493.SA,--,20.00
TTF495.SA,--,20.00
TTF503.SA,--,10.00
TTF505.SA,--,20.00
TTF513.SA,--,20.00
TTF515.SA,--,20.00
TTF519.SA,ATIVO TESTE ON SPA,5.00
TTF523.SA,--,20.00
TTF525.SA,--,20.00
TTF533.SA,--,20.00
TTF535.SA,--,20.00
TTF543.SA,--,20.00
TTF545.SA,--,10.00
TTF553.SA,--,20.00
TTF563.SA,--,20.00
TTF565.SA,--,20.00
TTF573.SA,--,20.00
TTF575.SA,--,20.00
TTF583.SA,--,20.00
TTF585.SA,--,20.00
TTF593.SA,--,20.00
TTF603.SA,--,20.00
TTF623.SA,--,20.00
TTF655.SA,--,20.00
TTF665.SA,--,20.00
TTF675.SA,--,5.00
TTF681.SA,ATIVO TESTE ON SPA,20.00
TTF685.SA,--,5.00
TTF693.SA,ATIVO TESTE ON,5.00
TTF703.SA,ATIVO TESTE ON,5.00
TTF713.SA,ATIVO TESTE ON,5.00
TTF723.SA,ATIVO TESTE ON,5.00
TTFCO4F.SA,TRACK FIELD PN  EJ  N2,16.10
TTGMA3F.SA,TEGMA       ON      NM,36.22
TTIMS3F.SA,TIM         ON  EDJ NM,21.69
TTIRB11.SA,Btg Pactual Teva Dividendos Ativos Reais Listados Fundo De Indice - Responsabilidade Limitada,13.05
TTKNO3F.SA,TEKNO       ON,203.00
TTKNO4F.SA,TEKNO       PN,211.00
TTOKY3F.SA,GRUPO TOKY  ON      NM,0.80
TTOPB39.SA,iShares Trust,57.57
TTORD11.SA,Tordesilhas Ei Fundo De Investimento Imobiliario,1.98
TTOTS3F.SA,TOTVS       ON      NM,42.52
TTPIS3F.SA,TRIUNFO PARTON  ED  NM,5.05
TTRAD3F.SA,TC          ON      NM,3.95
TTRIG11.SA,Etf Trigono Teva Acoes Micro Cap / Small Cap Fundo De Indice,48.50
TTRIS3F.SA,TRISUL      ON  ED  NM,6.15
TTRUE11.SA,Fundo de Investimento Imobiliario True Multiestrategia - Responsibilidade Limitada,24.00
TTTEN3F.SA,3TENTOS     ON  ED  NM,16.21
TTUPY3F.SA,TUPY        ON      NM,11.76
TTURK39.SA,MSCI TURKEY DRE,48.97
TTXRX4F.SA,TEX RENAUX  PN,1.34
UU2PS34.SA,"Upstart Holdings, Inc.",13.65
UUCAS3F.SA,UNICASA     ON      NM,1.37
UUGPA3F.SA,ULTRAPAR    ON      NM,20.79
UUNIP3F.SA,UNIPAR      ON,59.84
UUNIP5F.SA,UNIPAR      PNA,62.22
UUNIP6F.SA,UNIPAR      PNB,60.51
UUSAL11.SA,Trend Etf Crsp Us Large Cap Fiim Ie,16.04
UUSDB11.SA,Investo Bloomberg Us Bond Etf Fundo De Investimento De indice  Investimento No Exterior,104.40
UUSIM3F.SA,FLEXSHARES ESG & CLIMATE DEVELO,6.44
UUSIM5F.SA,USIMINAS    PNA     N1,6.48
UUSIM6F.SA,USIMINAS    PNB     N1,7.88
UUSTK11.SA,Investo ETF MSCI US Technology Fundo De Investimento De Indice – Investimento No Exterior,18.60
UUTEC11.SA,Trend Etf Msci Us Technology Fundo De Investimento De Indice,24.46
UUTLL11.SA,Investo B3 Utilidade Pública Fundo De Índice,112.18
VV1RT34.SA,VERTIV HOLDSDRN,92.95
VV1ST34.SA,VISTRA CORP DRN ED,60.40
VV2TX34.SA,VTEX        DRN,19.32
VVALE3F.SA,VALE        ON      NM,76.24
VVAMO3F.SA,VAMOS       ON  EJ  NM,3.28
VVBBR3F.SA,VIBRA       ON      NM,25.33
VVCRA11.SA,Vectis Datagro Crédito Agronegócio - Fi Nas Cadeias Produtivas Do Agronegócio Resp Limitada,64.00
VVGIA11.SA,Valora Cra Fundo De Investimento In Agroindustrial Production Chains - Fiagro-Imobiliário,10.22
VVHFA11.SA,FIAGRO VHFA CI,10.60
VVIGT11.SA,Vinci Energia Fundo De Investimento Em Participacao Em Infraestrutura,43.28
VVINF11.SA,Vinland Infraestrutura FIIF Em DICI Em Cotas Renda Fixa Credito Privado Responsabilidade Limitada,94.65
VVITT3F.SA,VITTIA      ON  EJ  NM,4.76
VVIVA3F.SA,VIVARA S.A. ON  ED  NM,29.86
VVIVR1.SA,"VIVER       DO  198,00",0.01
VVIVR1F.SA,"VIVER       DO  198,00",0.01
VVIVR3F.SA,VIVER       ON  ES  NM,0.61
VVIVT3F.SA,TELEF BRASILON  EJ,32.92
VVLID3F.SA,VALID       ON      NM,20.73
VVSTE3F.SA,VESTE       ON      NM,3.84
VVTRU3F.SA,VITRUEDUCA  ON      NM,15.10
VVULC3F.SA,VULCABRAS   ON  ED  NM,19.66
VVVCR11.SA,V2 Recebíveis Imobiliários Fundo de Investimento Imobiliário,9.38
VVVEO3F.SA,VIVEO       ON      NM,1.38
VVWRA11.SA,Investo FTSE All-World Fundo De Indice,106.78
WWDCN3F.SA,WDC NETWORKSON      NM,2.74
WWEB311.SA,Hashdex Smart Contract Platforms Fundo De Indice,24.50
WWEGE3F.SA,WEG         ON  ED  NM,47.71
WWEJR11.SA,BTGP WEJR   F11,103.40
WWEST3F.SA,WESTWING    ON      NM,5.85
WWHRL3F.SA,WHIRLPOOL   ON,4.30
WWHRL4F.SA,WHIRLPOOL   PN,4.63
WWIZC3F.SA,WIZ CO      ON  ED  NM,9.20
WWLMM3F.SA,WLM IND COM ON  ED,22.00
WWLMM4F.SA,WLM IND COM PN  ED,21.40
WWRLD11.SA,Investo Ftse Global Equities Etf Fundo De Investimento De Indice Investimento Exterior,139.73
XXB3511.SA,TREND NTNB35F11,50.26
XXB5011.SA,TREND NTNB50F11,50.23
XXBIT11.SA,TREND BTC   CI,48.03
XXBOV11.SA,CAIXA ETF Ibovespa Fundo de Índice - Cotas Fund,158.48
XXETH11.SA,TREND ETH   CI,45.84
XXFIX11.SA,TREND ETF IFIX-L CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA,13.40
XXINA11.SA,Trend Etf Msci China Fundo De Indice,8.64
XXLPR11.SA,RB Capital Recebaveis Imobiliarios Fundo De Investimento Imobiliario FII,77.21
XXPCA11.SA,Xp Credito Agricola - Fundo De Investimento Nas Cadeias Produtivas - Fiagro - Imobiliario,8.34
XXPCI11.SA,Xp Credito Imobiliario ae Fundo De Investimento Imobiliario,84.29
XXPID11.SA,XP FIC De Fundos Incentivados De Investimento Em Infraestrutura Renda Fixa,46.63
XXPIE11.SA,XP Infra Fund II Fundo De Investimento Em Participacoes Infraestrutura,53.80
XXRPH11.SA,Hashdex Nasdaq Xrp Fundo De Indice,18.43
XXRPV39.SA,VALOUR XRP  DRE,12.17
YYDUQ3F.SA,YDUQS PART  ON  ED  NM,12.59
ZZ2SC34.SA,"Zscaler, Inc.",41.44
